PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID
549,1,2023,ARI,5,Matt Prater,K,ST,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.90,22.70,34.00,0.00,0.00,0.00,102.10,K,,34.30,0,0,102.10,0.00,0.00,0.00,0.00,0.00,102.10,390.00,361.00,1
11047,1,2023,ARI,12,Colt McCoy,QB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,QB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,524.00,335.00,1
14856,1,2023,ARI,86,Zach Ertz,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.02,0.10,0,0.00,0.00,57.50,41.10,394.50,9.6,3.00,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,57.26,TE,,0.00,2,2,77.81,0.00,0.00,0.00,0.00,0.00,98.46,219.00,223.00,1
17005,1,2023,ARI,87,Geoff Swaim,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,12.00,10.60,74.40,6.7,0.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.64,TE,,0.00,0,0,16.94,0.00,0.00,0.00,0.00,0.00,22.24,941.00,955.00,1
18123,1,2023,ARI,19,Jeff Driskel,QB,OFF,17,17,12.80,9.30,66.10,69.2,5.1,7.3,0.30,1.70,41.35,0.00,0.00,0.00,0.60,1.30,1,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.57,QB,,0.00,0,0,2.27,0.00,0.00,0.00,0.00,0.00,2.27,791.00,866.00,1
18658,1,2023,ARI,33,Antonio Hamilton Sr.,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,43.40,21.70,1.70,0.10,0.70,0.20,8.00,0.80,0.40,0.10,1.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,72.82,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
18927,1,2023,ARI,3,Budda Baker,S,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,84.40,42.20,4.40,2.50,17.50,5.20,6.20,1.10,0.60,0.10,2.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,142.35,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
18983,1,2023,ARI,6,James Conner,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,206.30,846.60,4.1,6.30,0.00,53.70,41.70,301.00,7.2,1.20,0.00,1.40,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156.96,RB,,0.00,13,13,177.81,0.00,0.00,0.00,0.00,0.00,200.06,67.00,67.00,1
18998,1,2023,ARI,32,Marlon Mack,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19012,1,2023,ARI,94,Carlos Watkins,DT,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.90,11.40,3.50,1.80,12.60,3.80,1.00,0.40,0.20,0.00,0.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,45.66,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19025,1,2023,ARI,9,Joshua Dobbs,QB,OFF,17,17,90.90,56.20,626.00,61.5,6.9,11.2,3.30,2.80,79.28,0.00,0.00,0.00,10.40,48.00,4.8,0.20,0.00,0.00,0.00,0.00,0,0.00,0.00,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.04,QB,,0.00,0,0,39.84,0.00,0.00,0.00,0.00,0.00,40.64,621.00,441.00,1
19048,1,2023,ARI,27,Nate Hairston,CB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.80,0.40,0.00,0.00,0.00,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.20,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
19172,1,2023,ARI,0,Zach Pascal,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.50,2.00,0,0.00,0.00,24.20,17.90,190.90,10.6,1.20,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26.29,WR,,0.00,0,0,35.24,0.00,0.00,0.00,0.00,0.00,44.29,813.00,833.00,1
19548,1,2023,ARI,23,Corey Clement,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,22.30,102.30,4.6,0.70,0.00,5.00,4.60,32.50,6.4,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.28,RB,,0.00,0,0,20.58,0.00,0.00,0.00,0.00,0.00,22.88,924.00,421.00,1
19940,1,2023,ARI,7,Kyzir White,ILB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.60,40.30,6.70,2.20,15.40,4.60,4.70,0.90,0.40,0.10,0.90,0.10,0.00,0.00,0.00,0.00,0.00,0.00,130.49,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20057,1,2023,ARI,89,Auden Tate,WR,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,WR,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,630.00,344.00,1
20085,1,2023,ARI,45,Dennis Gardeck,OLB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.10,22.60,3.60,6.90,48.30,14.50,1.30,0.70,0.30,0.10,1.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,103.33,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20088,1,2023,ARI,47,Ezekiel Turner,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.70,12.40,2.00,0.50,3.50,1.00,1.00,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.75,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20173,1,2023,ARI,32,Sean Chandler,S,DEF,15,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.20,3.10,0.30,0.00,0.00,0.00,0.50,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.15,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20604,1,2023,ARI,31,Andre Chachere,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.50,3.20,0.30,0.10,0.70,0.20,1.30,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20664,1,2023,ARI,10,Josh Woods,ILB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.00,10.00,1.60,1.20,8.40,2.50,0.90,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.74,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20754,1,2023,ARI,24,Rashad Fenton,CB,DEF,7,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.80,0.00,0.00,0.00,0.00,0.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.40,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20854,1,2023,ARI,93,Jonathan Ledbetter,DE,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45.40,22.70,6.60,9.30,65.10,19.50,1.80,0.70,0.30,0.00,0.40,0.10,0.00,0.00,0.00,0.00,0.00,0.00,114.76,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
20889,1,2023,ARI,1,Kyler Murray,QB,OFF,17,17,398.50,267.00,2709.80,67.1,6.8,10.1,15.50,9.10,90.34,0.00,0.00,0.00,67.10,373.00,5.6,2.90,0.00,0.00,0.00,0.00,0,0.00,0.00,2.70,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,201.49,QB,,0.00,1,0,210.59,0.00,0.00,0.00,0.00,0.00,213.29,187.00,188.00,1
21008,1,2023,ARI,91,L.J. Collier,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,9.10,2.70,1.90,13.30,4.00,2.00,0.40,0.20,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,39.58,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
21036,1,2023,ARI,29,Kris Boyd,CB,DEF,9,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.35,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
21045,1,2023,ARI,2,Marquise Brown,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,1.00,6.50,6,0.00,0.00,123.20,74.10,879.30,11.9,5.30,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.98,WR,,0.00,11,13,157.03,0.00,0.00,0.00,0.00,0.00,194.28,84.00,81.00,1
21071,1,2023,ARI,83,Greg Dortch,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,5.10,33.40,6.6,0.00,0.00,59.50,40.20,385.40,9.6,1.90,0.00,0.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,52.48,WR,,0.00,0,0,72.58,0.00,0.00,0.00,0.00,0.00,93.08,296.00,296.00,1
21536,1,2023,ARI,92,Kevin Strong,DE,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.90,10.00,3.10,1.10,7.70,2.30,0.90,0.30,0.20,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,36.87,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
21635,1,2023,ARI,34,Jalen Thompson,S,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.90,36.00,3.40,0.10,0.70,0.20,6.80,1.10,0.60,0.10,1.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,111.67,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
21796,1,2023,ARI,81,Noah Togiai,TE,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TE,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,636.00,680.00,1
21885,1,2023,ARI,90,Rashard Lawrence,DT,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,3.50,1.10,0.40,2.80,0.80,0.30,0.10,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.93,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
21938,1,2023,ARI,22,K'Von Wallace,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.20,9.10,1.00,0.10,0.70,0.20,1.30,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27.02,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22083,1,2023,ARI,95,Leki Fotu,DT,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.10,18.00,5.60,0.80,5.60,1.70,1.00,0.70,0.30,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,59.76,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22126,1,2023,ARI,22,Ty'Son Williams,RB,OFF,0,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,RB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,819.00,935.00,1
22234,1,2023,ARI,82,Andre Baccellia,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.20,1.30,0,0.00,0.00,0.00,0.20,29.90,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.12,WR,,0.00,0,0,3.22,0.00,0.00,0.00,0.00,0.00,3.32,861.00,945.00,1
22251,1,2023,ARI,38,Jovante Moffatt,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.30,2.60,0.30,0.10,0.70,0.20,0.50,0.10,0.00,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.47,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22258,1,2023,ARI,26,Bobby Price,CB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,6.50,0.70,0.10,0.70,0.20,1.00,0.20,0.10,0.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19.62,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22266,1,2023,ARI,51,Krys Barnes,ILB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80.60,40.30,6.90,4.40,30.80,9.20,2.20,0.70,0.30,0.00,0.30,0.10,0.00,0.00,0.00,0.00,0.00,0.00,135.63,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22329,1,2023,ARI,96,Eric Banks,DL,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.40,6.70,1.90,3.00,21.00,6.30,0.80,0.30,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.65,DL,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22335,1,2023,ARI,36,JuJu Hughes,S,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21.90,11.00,1.00,2.00,14.00,4.20,1.40,0.30,0.20,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.50,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22560,1,2023,ARI,30,Keaontay Ingram,RB,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,95.80,347.30,3.6,2.30,0.00,18.30,13.80,94.70,6.8,0.40,0.00,0.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58.80,RB,,0.00,0,0,65.70,0.00,0.00,0.00,0.00,0.00,73.40,283.00,307.00,1
22626,1,2023,ARI,4,Rondale Moore,WR,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,13.90,66.50,4.7,0.30,0.00,89.20,64.50,658.90,10.3,2.10,0.00,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,86.54,WR,,0.00,2,3,118.79,0.00,0.00,0.00,0.00,0.00,151.24,159.00,153.00,1
22697,1,2023,ARI,25,Zaven Collins,ILB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.60,26.80,4.20,2.60,18.20,5.50,2.90,0.70,0.40,0.00,0.60,0.10,0.00,0.00,0.00,0.00,0.00,0.00,92.32,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22739,1,2023,ARI,20,Marco Wilson,CB,DEF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.40,18.70,1.40,0.10,0.70,0.20,8.20,0.80,0.40,0.10,1.50,0.10,0.00,0.00,0.00,0.00,0.00,0.00,66.12,DB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
22788,1,2023,ARI,52,Victor Dimukeje,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.50,10.20,1.80,2.10,14.70,4.40,0.70,0.40,0.20,0.00,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,41.17,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
23251,1,2023,ARI,85,Trey McBride,TE,OFF,17,17,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.02,0.10,0,0.00,0.00,58.20,39.10,396.50,10.2,2.60,0.00,0.10,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55.06,TE,,0.00,1,0,74.61,0.00,0.00,0.00,0.00,0.00,94.26,249.00,274.00,1
23329,1,2023,ARI,97,Cameron Thomas,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.50,5.80,1.00,0.00,0.00,0.00,0.50,0.20,0.10,0.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.40,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
23391,1,2023,ARI,43,Jesse Luketa,OLB,DEF,17,0,0.00,0.00,0.00,0,0,0,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,2.00,0.30,0.80,5.60,1.70,0.20,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.56,LB,,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,1
